"dog_id","cslb_active_6mo","cslb_avoid","cslb_date","cslb_defecate_6mo","cslb_find_food","cslb_food_6mo","cslb_other_changes","cslb_pace","cslb_pace_6mo","cslb_recognize","cslb_recognize_6mo","cslb_score","cslb_stare","cslb_stare_6mo","cslb_stuck","cslb_walk_walls"
63821,3,1,"2020-11-06",3,2,3,"In the last week Lola seems to be having trouble hearing me, but she currently has an ear infection. I am hoping this will clear up when she finishes treatment.",1,3,1,3,35,1,3,1,1
14013,5,1,"2020-12-02",3,1,3,"Her compressed spinal cord resulted in lower physical activity. The steroid has helped and most symptoms are gone, but physical activity is lowered to preserve the quality of life. ",1,3,1,3,36,1,3,1,1
38837,3,1,"2020-11-05",4,2,3,"sleeps more.  Also harder to arouse from sleep in the evening.  I am able to clip a couple of his nails before he rouses",1,3,1,3,36,1,3,1,1
88730,4,1,"2020-11-30",4,1,3,NA,1,3,1,3,38,2,3,2,1
87997,3,1,"2020-11-16",3,1,3,"She seems the same!",1,3,1,3,34,1,3,1,1
67460,2,1,"2020-11-09",3,1,3,NA,1,3,2,3,34,1,3,1,1
54073,4,3,"2020-11-15",3,1,3,"None",1,3,1,3,37,1,3,1,1
2487,1,1,"2020-11-26",3,1,3,"no",1,3,1,3,32,1,3,1,1
11145,2,1,"2020-11-04",3,1,3,"More alert and in tune with his surroundings. He barks more at night when her noises while inside the house. Feels like he is adopting more protective behaviours. ",1,3,1,3,33,1,3,1,1
51227,4,1,"2020-11-04",3,1,3,"More intense sniffing. ",1,3,1,3,35,1,3,1,1
80608,3,1,"2020-11-10",3,1,3,"none",1,3,1,3,34,1,3,1,1
9604,4,4,"2020-11-04",3,2,4,NA,1,3,1,3,41,1,3,1,1
62275,4,1,"2020-11-05",3,2,3,NA,2,3,1,3,39,1,3,2,2
16567,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
73501,2,1,"2020-12-06",3,1,3,NA,5,3,1,3,41,5,3,1,1
49066,3,1,"2020-11-18",3,1,3,NA,1,3,1,3,34,1,3,1,1
1671,3,3,"2020-11-04",2,2,3,"He seems to respond more to other dogs' aggression than he has in the past. Where he used to ignore it for the most part, he now will often bark or growl and take an aggressive posture.",1,3,1,3,36,1,3,1,1
3334,4,1,"2020-12-15",3,3,3,NA,1,3,1,3,37,1,3,1,1
21185,3,1,"2020-11-04",3,1,3,"No, Rudy is still active and engaged.",1,3,1,3,34,1,3,1,1
18836,3,1,"2020-11-30",3,1,3,NA,1,3,1,3,34,1,3,1,1
30463,2,1,"2020-11-04",3,2,3,"CJ does not like hot & humid weather so we spend less time outside. Now that the weather is cooler & dryer we are outside more, but she doesn't want to go far. Takes a lot of coaxing to get her to go on a full walk.",1,3,3,3,37,2,3,1,1
53821,4,4,"2020-11-05",4,1,3,NA,1,3,1,3,40,2,3,1,1
61100,3,1,"2020-11-06",3,4,3,"Just yesterday for the first time  I noticed him staring blankly in the kitchen and my husband reported noticing the same behavior outside.  We also noticed he doesn't hear us if he's sleeping.  We have to nudge him to wake him and get him to come to our room for bed.  Wondering if maybe his hearing isn't as good.",5,4,1,3,48,5,5,1,1
82576,3,1,"2020-11-04",4,1,3,NA,1,3,1,3,35,1,3,1,1
8008,3,1,"2020-11-04",1,1,1,"Lots of whining to demand attention",5,3,1,1,24,1,1,1,1
47862,3,1,"2020-11-04",1,2,3,"Jack is now totally deaf. This makes him anxious, as he doesn't always know where we are. We have to make sure he sees us to get his attention. This anxiety has resulted in barking. A lot. ",4,4,1,1,33,2,3,2,1
49956,4,5,"2020-11-15",3,1,3,NA,1,3,1,3,39,1,3,1,1
43994,4,3,"2020-11-08",3,2,3,"He's a growing puppy, so he's getting calmer and smarter.",1,3,1,3,38,1,3,1,1
29730,2,3,"2020-11-05",3,2,3,"no",2,3,1,3,37,1,3,1,1
62839,3,1,"2020-12-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
25216,3,1,"2020-11-05",3,1,3,"none",1,3,1,3,34,1,3,1,1
29967,3,5,"2020-11-04",1,1,3,"Kuma is a singelton, and therefore is not socilized to dogs, however in the last year or so has been a lot less troublesome when dogs are nearby.  As long as the dogs are behind a fence he pays no reaction, but if they are on a leash or loose he becomes agitated and defenceive.  I believe that he will still bolt and attack other dogs if allowed off the leash.",1,3,1,3,36,1,3,1,1
73010,3,1,"2020-12-16",3,1,3,"no",1,3,1,3,34,1,3,1,1
2619,3,1,"2020-11-14",3,1,3,"She has never exhibited any of the behaviors you asked about in this survey. Prior to January 2020 I was able to take her to the office every day,and she did detection training and trials (she is at the elite level), but my wife has a terminal brain disease and I am her 24/7 caretaker, so Kali's activity levels are down to hikes in in the woods twice a day, and multi games of Frisbee. One other change in her life is our two old dogs both passed away, so she is now the only dog here - I'm thinking about getting a pup so she has that companionship, but I'm 78, and don't know what the future is going to bring for care and disruption of my wife - pups are a few days old, so it's a decision I'll have to make fairly soon.",1,3,1,3,34,1,3,1,1
83593,3,1,"2020-11-06",3,1,3,"No",1,3,1,3,34,1,3,1,1
49996,2,3,"2020-11-04",3,4,4,"I take Tabby to my parents to play in their yard about once per week. Tabby doesn't recognize my parents if she sees them outside of their yard. We have moved twice this year and she's just now beginning to settle into our new home that we've been in for almost 2 months. ",4,5,4,5,57,1,3,4,1
43319,3,2,"2020-11-16",3,1,3,"none",1,3,1,3,35,1,3,1,1
69972,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
26032,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
57915,4,3,"2020-12-07",3,1,3,"Seems more affectionate, wants to follow me around more.",1,3,1,3,37,1,3,1,1
84108,3,1,"2020-12-09",3,1,3,NA,1,3,1,3,34,1,3,1,1
91108,3,1,"2020-12-18",1,1,1,NA,1,1,1,1,18,1,1,1,1
90108,3,1,"2020-12-04",3,1,3,"None",1,3,1,3,34,1,3,1,1
29627,3,1,"2020-11-08",3,1,3,NA,1,3,1,3,34,1,3,1,1
89420,2,1,"2020-12-12",3,1,3,"Actually, more alert and energetic.  ",1,3,1,3,33,1,3,1,1
22060,4,1,"2020-11-04",3,1,3,"Not so much processing but she is generally slowing down. However, she still interacts with people well and loves to explore her surroundings. ",1,3,1,3,36,2,3,1,1
85032,4,1,"2020-12-17",3,2,3,"Just about 6 months ago, my older dog passed away. For history, the older dog had me to himself for 7 years but when I adopted Max he accepted him but never was really attached.  Max, however, seemed to be very attached to the older dog and followed him around a lot.  The older dog taught him by example not to fear thunder and fireworks, which initially sent Max under the bed.  When the older dog passed away, Max seemed to stop everything. He stopped eating and even after a few days ate only with prodding. He stopped playing or wanting to play. He basically stayed curled up in his bed. It took more than two weeks for him to return to a more normal behavior and eating pattern and now he tends to follow me around the house much more than before. He also comes to me to play more whereas before he and the older dog played a lot together - tussling over toys, ",1,3,1,3,36,1,3,1,1
346,3,1,"2020-11-14",3,1,3,NA,1,3,1,3,34,1,3,1,1
19938,3,1,"2020-11-04",3,1,3,"Huckleberry has become a quick learner. His vocabulary recognition is increasing and his ability to problem-solve is improving.",1,3,1,3,34,1,3,1,1
25376,3,1,"2020-11-05",3,1,3,"None",1,3,1,3,34,1,3,1,1
19254,2,3,"2020-12-01",2,2,3,NA,1,3,1,3,37,1,3,2,2
4575,3,1,"2020-11-08",3,1,3,"No",1,3,1,3,34,1,3,1,1
3494,3,1,"2020-11-16",3,1,3,"Maya has always been a driven walker. She would walk and pretty much just focus on walking. Lately this year she's become a sniffer, she stops to sniff and sometimes pulls to sniff which is not something she used to do. She used to sniff rarely and just go off trail to relieve herself and sniff for a while there but now she's acting more like my other dog and is more driven by sniffing than walking and actively looks for sniffs. Maybe the pandemic and lack of other dog contact is the reason she's so sniffy but I won't know until I can start going to dog parks again.",1,3,1,3,34,1,3,1,1
4748,3,1,"2020-11-14",3,2,3,"With both of us home all the time with COVID, I think he's actually gotten better at communicating with us.  We taught him how to speak earlier this year and he totally gets it.  Uses a small bark to get our attention.  If I hit my snooze on my alarm he wakes me up with talk.",1,3,1,3,35,1,3,1,1
2083,3,4,"2020-11-13",3,2,3,NA,5,3,1,3,42,1,3,1,1
86613,3,1,"2020-12-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
11282,4,3,"2020-12-09",3,1,3,"No.",1,3,1,3,37,1,3,1,1
63421,4,4,"2020-11-06",3,1,3,NA,1,3,1,3,38,1,3,1,1
12628,5,1,"2020-11-17",3,2,3,"In June, my other dog passed away. Both of us became less active when she passed away, but we're gradually getting more active again. Overall, though, we're still a lot less active.",1,3,1,3,37,1,3,1,1
6344,3,1,"2020-11-25",3,1,3,"None.",1,3,1,3,34,1,3,1,1
13657,2,1,"2020-11-05",3,1,3,NA,1,3,1,3,33,1,3,1,1
37874,4,1,"2020-11-06",3,1,3,"She's still getting smarter. Right now she's hiding a ball under her blanket so she can find it. She's pretty good at coming up with games to entertain herself.",1,3,1,3,35,1,3,1,1
21558,4,3,"2020-11-17",3,2,4,"Not realloy.  He sleeps a little more during the days.",4,4,1,3,47,1,3,2,3
75723,4,1,"2020-11-06",3,2,3,"No",5,3,1,3,52,5,3,5,5
81038,3,3,"2020-11-15",3,1,3,"No changes",2,3,1,3,39,3,3,1,1
29035,3,3,"2020-11-06",1,1,1,"No ",1,3,1,1,27,2,3,3,1
76199,1,2,"2020-12-22",3,1,3,"She became more active since we adopted a new puppy. She tries to keep up with the pup  in walks and play fights. ",1,3,1,3,34,1,3,2,1
3053,3,1,"2020-11-15",3,2,3,NA,1,3,1,3,35,1,3,1,1
65576,3,2,"2020-11-04",3,2,3,"No changes",1,3,1,3,36,1,3,1,1
10979,3,1,"2020-11-04",3,1,3,"Pandy is definitely slowing down with age. Some times i will give him a command and i can see him thinking it through.",4,3,1,3,40,4,3,1,1
27961,3,1,"2020-11-14",3,1,3,"No changes at this time.",1,3,1,3,34,1,3,1,1
13792,4,1,"2020-11-15",3,2,3,"none",1,3,1,3,36,1,3,1,1
937,3,1,"2020-12-02",3,1,3,"No changes in her thinking or information processing. She's the alpha of a pack of 4, she likes to needle the lowest man on the totem pole, but I don't think that's the kind of thing you're aiming for here.",1,3,1,3,34,1,3,1,1
19944,1,1,"2020-11-04",3,2,3,"""from a young age she has been incredibly anxious dog.  60mg fluoxetine daily (tried reducing a couple times) and in past couple years added tramadol to manage anxiety with pain.   Suspected and treated for dementia-like cognitive declined for ~year.  Few months ago a GI episode lead us to a complete assessment of all medication and supplements.  ended up with 40mg fluoxetine and cut the tramadol.  Dramatic difference.  At 13 she has the curiosity of a puppy again.  she is investigate everything (she had been in a fog for a year or so) and significantly more active than when """"stoned"""".  it has been a joy having my Brainiac dog back.  """,1,3,1,3,33,3,1,1,1
33042,2,1,"2020-11-08",3,1,3,"None",1,3,1,3,33,1,3,1,1
88365,3,1,"2020-11-23",3,1,3,NA,1,3,1,3,35,1,3,2,1
69663,3,1,"2020-11-15",3,1,3,"none",1,3,1,3,34,1,3,1,1
12328,3,1,"2020-11-04",3,1,3,"Murphy is perfect,  no worries. ",1,3,1,3,34,1,3,1,1
87940,3,1,"2020-11-24",3,1,3,"She knows more words, like the names of her toys, outside, rubbish, etc.",3,1,1,3,34,1,3,1,1
72423,3,1,"2020-11-28",3,1,3,NA,1,3,1,3,34,1,3,1,1
48974,4,1,"2020-11-07",3,1,3,"no",1,3,1,3,35,1,3,1,1
2966,3,1,"2020-11-07",3,1,3,NA,1,3,1,3,34,1,3,1,1
34845,2,1,"2020-11-04",3,1,3,"nothing observed",5,3,1,3,37,1,3,1,1
77962,3,1,"2020-12-02",3,1,3,NA,1,3,1,3,38,4,4,1,1
85701,2,1,"2020-11-08",3,1,3,"We are in obedience class and she watches me for directions. ",5,3,1,3,37,1,3,1,1
68571,3,1,"2020-11-09",3,1,3,"Less exercise tolerance due to arthritis. ",1,3,1,3,34,1,3,1,1
66284,3,2,"2020-11-04",3,1,3,NA,2,3,1,3,36,1,3,1,1
87892,3,1,"2020-11-18",3,1,3,"He frequently does not listen to us, especially when outside.  We don't know if this is a hearing, cognitive or behavioral issue. This is not typical of prior behavior.  ",1,3,1,3,34,1,3,1,1
12574,4,2,"2020-12-28",3,2,3,"No",1,3,1,3,38,2,3,1,1
58520,3,1,"2020-12-01",3,1,3,NA,1,3,1,3,36,3,3,1,1
44359,2,2,"2020-11-04",3,1,3,"No changes. I'm working from home due to COVID19, so he is alone less than before and therefore naps less. ",1,3,1,3,34,1,3,1,1
79815,3,1,"2020-11-04",3,1,3,"None",1,3,1,3,34,1,3,1,1
57726,3,1,"2020-11-17",1,1,1,NA,1,1,1,1,18,1,1,1,1
71483,3,1,"2020-11-22",3,1,3,"No",1,3,1,3,34,1,3,1,1
84869,3,2,"2020-11-05",4,2,3,"His age has affected his eyesight, and he recently had pancreatitis, which then lead to a different diet and that makes him urinate constantly.",5,3,1,1,33,1,1,1,1
24073,4,1,"2020-11-05",3,1,3,"She doesn't like her raw baby carrots any more and seems stressed at meal times/ not as interested in eating. Used to be very food-driven, excited to eat. Vet checked and didn't find any problem. ",5,4,1,3,45,5,4,1,1
44093,3,4,"2020-11-18",3,2,3,"None",1,3,1,3,38,1,3,1,1
34849,4,2,"2020-11-04",3,2,3,"He's verrry slightly less active every year, so far. COVID had had some impact on that as he doesn't have to get up as early in the morning - routines have changed.",1,3,1,3,37,1,3,1,1
60802,2,1,"2020-11-18",3,1,3,"She seemed even more spry after giving her CBD treat.",1,3,1,3,33,1,3,1,1
33196,3,4,"2020-11-04",3,1,3,NA,1,3,1,3,37,1,3,1,1
40624,3,1,"2020-11-25",3,1,3,NA,1,3,1,3,34,1,3,1,1
23814,3,5,"2020-11-06",3,1,3,NA,1,3,1,3,38,1,3,1,1
70962,2,5,"2020-11-04",3,1,3,"As she just turned 4 I have noticed more acceptance of being around kids. Not so skittish but still staying out of reach. Odd breed anyways, very solo dogs.",1,3,1,3,37,1,3,1,1
34688,3,1,"2020-11-29",3,1,3,NA,1,3,1,3,37,4,3,1,1
65786,3,5,"2020-11-04",3,1,3,NA,1,3,1,3,38,1,3,1,1
34485,3,1,"2020-12-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
38130,3,1,"2020-11-24",3,1,3,"No",1,3,1,3,34,1,3,1,1
62603,3,1,"2020-12-17",3,1,3,NA,1,3,1,3,34,1,3,1,1
64795,3,3,"2020-11-24",4,1,3,"There hasn't been many changes in behavior the last 6 months.  I've indicated he used the bathroom inside slightly more.   I think this is due to the fact we got another puppy and she would use the bathroom inside occasionally when we first got her. ",1,3,1,3,37,1,3,1,1
83044,3,1,"2020-11-28",3,1,3,NA,1,3,1,3,34,1,3,1,1
31399,3,1,"2020-11-04",3,2,3,NA,3,3,1,3,37,1,3,1,1
92006,3,1,"2020-12-24",3,1,3," No",1,3,1,3,34,1,3,1,1
15107,3,1,"2020-11-05",3,2,3,"She currently is being treated for her first ear infection which has affected her response to auditory stimuli such as calling her. She is also having more difficulty seeing squirrels, rabbits and people within a few yards.",1,3,5,4,42,1,3,1,1
77786,2,1,"2020-11-05",3,1,3,"More social and stubborn",1,3,1,3,33,1,3,1,1
53875,3,2,"2020-12-13",4,1,3,NA,4,3,1,3,39,1,3,1,1
85314,3,1,"2020-11-05",3,1,3,"""Gingersnap became an """"only dog"""" last spring.  Most of her life there were two other dogs who both died in old age.  She if much quieter now that she is alone, but seems to enjoy being her own """"leader of the pack.""""""",1,3,1,3,34,1,3,1,1
22887,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
89528,3,1,"2020-11-17",3,1,3,NA,1,3,1,3,34,1,3,1,1
85655,3,2,"2020-11-10",3,2,3,"None",1,3,1,3,36,1,3,1,1
49858,3,1,"2020-11-24",3,2,3,"She had a cone for a while and had trouble navigating with it. If she got stuck she just stopped. She was much better when we switched to the donut style. ",2,3,1,3,38,2,3,1,2
25972,3,1,"2020-11-17",3,1,3,"She is much more affectionate.",1,3,1,3,34,1,3,1,1
53496,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
17971,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
31331,4,1,"2020-11-15",4,2,3,"N/A",1,3,1,3,37,1,3,1,1
65133,3,5,"2020-11-17",2,1,3,NA,3,2,1,3,41,4,3,1,1
58452,3,1,"2020-11-05",3,3,3,NA,4,3,1,3,44,5,3,2,1
11802,2,1,"2020-11-11",3,1,3,"No",1,3,1,3,33,1,3,1,1
14966,3,2,"2020-11-10",3,2,3,NA,2,3,1,3,38,1,3,2,1
50991,3,1,"2020-12-07",3,1,3,NA,1,3,1,3,34,1,3,1,1
87794,3,1,"2020-11-30",3,1,3,"Sometimes he avoids certain areas of the house Have found him cowering by garage door Also avoids kitchen table while we are eating. THis happend\s rarely but he wont approach",2,3,1,3,35,1,3,1,1
87869,3,1,"2020-11-25",3,2,3,"Once she went on medication for dementia she started behaving much more normal; but she blind so normal included blank stares and difficulty finding food on the floor.",4,3,1,3,47,5,3,2,5
58155,2,1,"2020-11-20",3,1,3,NA,1,3,1,3,33,1,3,1,1
54947,2,1,"2020-11-05",3,1,3,NA,5,3,2,3,39,1,3,2,1
31196,3,5,"2020-11-05",3,2,3,"We moved about 6 months ago, and Fenrir is more vocal in our new home.  I think it's because he can see and hear more of what is going on.  Our fence is open so he can see all the neighbors and some of the street from the yard, and he has better window access to the front.  We have also seen more non-normal car activity (tree service, garbage truck out front) than before.  All of which he likes to bark at.    We have also been able to introduce stuffed toys back into his toy bin.  As a tiny puppy he had some snuggle toys that he would carry around, and then went through a phase of destroying and defluffing everything and would even chew holes in the blankets in his crate.  Which would have been fine except he wasn't always spitting out the stuffing and the blanket pieces.  We experimentally re-introduced a few cheep stuffed toys and they have lasted a long time, he loves to play with them and has stopped intentionally destroying them (mostly).  ",1,3,1,3,39,1,3,1,1
